timestamp,uuid,signalName,customerDesignation,value,unitSymbol
2026-07-25T12:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,71.79230631657516,%
2026-07-25T11:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,72.45828845038422,%
2026-07-25T10:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,60.11206110848321,%
2026-07-25T09:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,45.86227401512871,%
2026-07-25T08:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,45.86597143809001,%
2026-07-25T07:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,45.86607201470269,%
2026-07-25T06:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,45.86254868393411,%
2026-07-25T05:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,45.864664267539446,%
2026-07-25T04:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,45.805492131974965,%
2026-07-25T03:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,46.95668227089776,%
2026-07-25T02:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,46.68833878623115,%
2026-07-25T01:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,46.69644242054363,%
2026-07-25T00:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,47.211396560668945,%
2026-07-24T23:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,48.177880501866404,%
2026-07-24T22:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,55.23946877225629,%
2026-07-24T21:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,55.312452051668664,%
2026-07-24T20:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,55.39529487011895,%
2026-07-24T19:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,62.265032908121746,%
2026-07-24T18:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,70.21043432933062,%
2026-07-24T17:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,66.80396877712674,%
2026-07-24T16:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,55.65775468920654,%
2026-07-24T15:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,54.936164440578885,%
2026-07-24T14:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,60.70604270511203,%
2026-07-24T13:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,67.57221253748332,%
2026-07-24T12:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,67.57538245718456,%
2026-07-24T11:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,70.5949271689521,%
2026-07-24T10:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,71.26390191653789,%
2026-07-24T09:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,68.91079503069449,%
2026-07-24T08:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,75.13879890717554,%
2026-07-24T07:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,56.40035556369357,%
2026-07-24T06:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,50.06268317328559,%
2026-07-24T05:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,49.15697916909812,%
2026-07-24T04:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,48.428848514694714,%
2026-07-24T03:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,49.29300529178876,%
2026-07-24T02:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,48.689168804026785,%
2026-07-24T01:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,49.01282494439019,%
2026-07-24T00:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,50.06720728977579,%
2026-07-23T23:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,52.495514414599526,%
2026-07-23T22:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,59.778019685909754,%
2026-07-23T21:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,64.02975105510413,%
2026-07-23T20:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,69.75156380522901,%
2026-07-23T19:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,80.92008948868875,%
2026-07-23T18:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,80.77409566469797,%
2026-07-23T17:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,79.01376287641627,%
2026-07-23T16:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,71.55428364675797,%
2026-07-23T15:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,74.57280597686767,%
2026-07-23T14:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,76.82083721489559,%
2026-07-23T13:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,77.62814461674672,%
2026-07-23T12:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,80.66888207753499,%
2026-07-23T11:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,80.15014138963487,%
2026-07-23T10:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,80.12794783434781,%
2026-07-23T09:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,59.506847479186945,%
2026-07-23T08:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,63.14226941411062,%
2026-07-23T07:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,57.09239414215088,%
2026-07-23T06:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,55.374873587290445,%
2026-07-23T05:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,48.06021541171604,%
2026-07-23T04:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,46.693192846510144,%
2026-07-23T03:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,47.42363039440579,%
2026-07-23T02:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,51.92958804630199,%
2026-07-23T01:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,60.75105104022556,%
2026-07-23T00:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,80.0617731240753,%
2026-07-22T23:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,70.19641627140915,%
2026-07-22T22:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,62.43459058059447,%
2026-07-22T21:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,50.65000836266412,%
2026-07-22T20:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,66.71034185135855,%
2026-07-22T19:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,70.62462841583134,%
2026-07-22T18:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,75.62182602776421,%
2026-07-22T17:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,80.15847368224453,%
